barangay_id,municipality_id,barangay_name
30494,1137,Tungawan
30495,1137,Upper Sicpao
30509,1138,Ambulon
30496,1138,Bui-os
30497,1138,Cogon
30498,1138,Danan
30499,1138,Kabatan
30500,1138,Kapatagan
30501,1138,Limason
30502,1138,Linoguayan
30503,1138,Lumbal
30504,1138,Lunib
30505,1138,Maculay
30506,1138,Maraya
30507,1138,Sagucan
30508,1138,Waling-waling
30510,1139,Bagong Oroquieta
30511,1139,Baguitan
30512,1139,Balongating
30513,1139,Canunan
30514,1139,Dacsol
30515,1139,Dagohoy
30516,1139,Dalapang
30517,1139,Datagan
30519,1139,Guling
30520,1139,Katipunan
30521,1139,Lintum
30522,1139,Litan
30523,1139,Magting
30518,1139,Poblacion
30524,1139,Regla
30525,1139,Sikatuna
30526,1139,Singclot
30527,1140,Begong
30528,1140,Busol
30529,1140,Caluma
30530,1140,Diana Countryside
30531,1140,Guinlin
30532,1140,Lacarayan
30533,1140,Lacupayan
30534,1140,Libayoy
30535,1140,Limas
30536,1140,Longmot
30537,1140,Maragang
30538,1140,Mate
30539,1140,Nangan-nangan
30540,1140,New Tuburan
30541,1140,Nilo
30542,1140,Tigbao
30543,1140,Timolan
30544,1140,Upper Nilo
30545,1141,Alegria
30569,1141,Bagong Buhay
30547,1141,Bella
30548,1141,Calades
30570,1141,Concepcion
30549,1141,Dawa-dawa
30550,1141,Gulayon
30551,1141,Ilisan
30571,1141,Kapatagan
30553,1141,Kauswagan
30552,1141,Kawayan
30554,1141,La Paz
30555,1141,Lambuyogan
30556,1141,Lapirawan
30557,1141,Litayon
30558,1141,Lutiman
30546,1141,Milagrosa
30559,1141,Naga-naga
30560,1141,Pandan-pandan
30561,1141,Payongan
30562,1141,Poblacion
30563,1141,Santa Maria
30564,1141,Santo Niño
30565,1141,Talaptap
30566,1141,Tampalan
30567,1141,Tandiong Muslim
30568,1141,Timbang-timbang
30589,1142,Agutayan
30590,1142,Bagong Borbon
30572,1142,Basalem
30573,1142,Bawang
30591,1142,Bliss
30574,1142,Bulaan
30575,1142,Compostela
30592,1142,Danlugan
30597,1142,Datu Panas
30576,1142,Del Monte
30598,1142,Guintuloan
30577,1142,Guitom
30578,1142,Guminta
30579,1142,Labrador
30580,1142,Lantawan
30581,1142,Mabuhay
30582,1142,Maganay
30583,1142,Manlin
30584,1142,Muyo
30585,1142,Pamintayan
30593,1142,Pling
30586,1142,Poblacion
30594,1142,Pulog
30595,1142,San Jose
30596,1142,Talairan
30587,1142,Talamimi
30588,1142,Villacastor
30599,1143,Balangao
30613,1143,Butong
30602,1143,Ditay
30603,1143,Gaulan
30604,1143,Goling
30605,1143,Guinoman
30606,1143,Kauswagan
30607,1143,Lindang
30608,1143,Lobing
30615,1143,Luop
30616,1143,Manangon
30617,1143,Mejo
30618,1143,Natan
30609,1143,Paradise
30600,1143,Pilar
30601,1143,Poblacion
30610,1143,Sampoli A
30614,1143,Sampoli B
30612,1143,Santa Cruz
30611,1143,Songcuya
30619,1143,Tinongtongan
30620,1143,Tuno
30635,1144,Balugo
30636,1144,Balungisan
30622,1144,Baluyan
30623,1144,Cana-an
30624,1144,Dumpoc
30625,1144,Gandiangan
30626,1144,Israel
30627,1144,La Victoria
30629,1144,Little Baguio
30621,1144,Lower Baluran
30630,1144,Lumbog
30628,1144,Lumpanac
30631,1144,Mali Little Baguio
30632,1144,Poblacion
30637,1144,Pulawan
30633,1144,San Jose
30634,1144,Santa Barbara
30638,1144,Upper Baluran
30639,1145,Bacalan
30640,1145,Bangkerohan
30641,1145,Bulu-an
30662,1145,Caparan
30663,1145,Domandan
30642,1145,Don Andres
30664,1145,Doña Josefa
30643,1145,Guituan
30644,1145,Ipil Heights
30645,1145,Labi
30665,1145,Logan
30646,1145,Lower Ipil Heights
30647,1145,Lower Taway
30648,1145,Lumbia
30666,1145,Maasin
30649,1145,Magdaup
30661,1145,Makilas
30650,1145,Pangi
30651,1145,Poblacion
30652,1145,Sanito
30653,1145,Suclema
30654,1145,Taway
30655,1145,Tenan
30656,1145,Tiayon
30657,1145,Timalang
30658,1145,Tomitom
30659,1145,Upper Pangi
30660,1145,Veteran's Village
30667,1146,Banker
30668,1146,Bolo Batallion
30669,1146,Buayan
30670,1146,Cainglet
30671,1146,Calapan
30672,1146,Calubihan
30673,1146,Concepcion
30695,1146,Diampak
30674,1146,Dipala
30675,1146,Gacbusan
30676,1146,Goodyear
30677,1146,Lacnapan
30678,1146,Little Baguio
30679,1146,Lumbayao
30681,1146,Nazareth
30682,1146,Palinta
30683,1146,Peñaranda
30684,1146,Poblacion
30685,1146,Riverside
30686,1146,Sanghanan
30687,1146,Santa Cruz
30688,1146,Sayao
30691,1146,Shiolan
30689,1146,Simbol
30690,1146,Sininan
30693,1146,Tamin
30692,1146,Tampilisan
30694,1146,Tigbangagan
30680,1146,Timuay Danda
30696,1147,Abunda
30697,1147,Bagong Silang
30698,1147,Bangkaw-bangkaw
30699,1147,Caliran
30700,1147,Catipan
30702,1147,Kauswagan
30703,1147,Ligaya
30704,1147,Looc-Barlak
30705,1147,Malinao
30706,1147,Pamansaan
30707,1147,Pinalim
30708,1147,Poblacion
30709,1147,Punawan
30710,1147,Santo Niño
30711,1147,Sawa
30712,1147,Sioton
30713,1147,Taguisian
30701,1147,Tandu-Comot
30714,1148,Bacao
30715,1148,Basak-bawang
30738,1148,Bontong
30716,1148,Camanga
30717,1148,Candiis
30718,1148,Catituan
30719,1148,Dansulao
30720,1148,Del Pilar
30721,1148,Guilawa
30722,1148,Kigay
30723,1148,La Dicha
30724,1148,Lipacan
30725,1148,Logpond
30726,1148,Mabini
30727,1148,Malungon
30728,1148,Mulom
30729,1148,Overland
30730,1148,Palalian
30731,1148,Payag
30732,1148,Poblacion
30733,1148,Rebocon
30734,1148,San Vicente
30735,1148,Sinusayan
30736,1148,Tackling
30737,1148,Tigabon
30739,1149,Aguinaldo
30740,1149,Baga
30741,1149,Baluno
30757,1149,Bangkaw-bangkaw
30742,1149,Cabong
30752,1149,Crossing Sta. Clara
30743,1149,Gubawang
30758,1149,Guintoloan
30744,1149,Kaliantana
30745,1149,La Paz
30746,1149,Lower Sulitan
30747,1149,Mamagon
30748,1149,Marsolo
30749,1149,Poblacion
30750,1149,San Isidro
30759,1149,Sandayong
30751,1149,Santa Clara
30753,1149,Sulo
30754,1149,Tambanan
30755,1149,Taytay Manubo
30760,1149,Tilubog
30761,1149,Tipan
30756,1149,Upper Sulitan
30762,1150,Bateria
30764,1150,Calais
30765,1150,Esperanza
30766,1150,Fama
30767,1150,Galas
30768,1150,Gandaan
30763,1150,Kahayagan
30769,1150,Looc Sapi
30770,1150,Matim
30771,1150,Noque
30773,1150,Pulo Laum
30774,1150,Pulo Mabao
30775,1150,San Isidro
30780,1150,San Jose
30776,1150,Santa Maria
30772,1150,Solar (Pob.)
30777,1150,Tambanan
30778,1150,Villacorte
30779,1150,Villagonzalo
30781,1151,Balian
30801,1151,Balogo
30782,1151,Balungisan
30802,1151,Binangonan
30783,1151,Bulacan
30784,1151,Bulawan
30785,1151,Calape
30786,1151,Dalama
30787,1151,Fatima
30788,1151,Guintolan
30803,1151,Guiwan
30789,1151,Katipunan
30790,1151,Kima
30791,1151,Kulasian
30804,1151,Kulisap
30805,1151,La Fortuna
30792,1151,Labatan
30798,1151,Mayabo
30799,1151,Minundas
30793,1151,Mountain View
30794,1151,Nanan
30795,1151,Poblacion
30806,1151,San Isidro
30796,1151,San Roque
30797,1151,San Vicente
30807,1151,Silal
30808,1151,Sumilong
30800,1151,Talaptap
30809,1151,Upper Sumilong
30829,1152,Ali Alsree
30810,1152,Balansag
30811,1152,Calula
30812,1152,Casacon
30830,1152,Don Perfecto
30813,1152,Gango
30814,1152,Katipunan
30815,1152,Kulambugan
30816,1152,Mabini
30817,1152,Magsaysay
30831,1152,Malubal
30818,1152,New Antique
30819,1152,New Sagay
30832,1152,Palmera
30820,1152,Pres. Roxas
30833,1152,Remedios
30821,1152,San Antonio
30822,1152,San Fernandino
30823,1152,San Jose
30834,1152,Santo Rosario
30824,1152,Siawang
30825,1152,Silingan
30826,1152,Surabay
30835,1152,Taruc
30827,1152,Tilasan
30828,1152,Tupilac
30857,1153,Bagong Silang
30837,1153,Balagon
30838,1153,Balingasan
30836,1153,Balucanan
30858,1153,Bataan
30839,1153,Batu
30840,1153,Buyogan
30841,1153,Camanga
30842,1153,Coloran
30843,1153,Kimos
30844,1153,Labasan
30859,1153,Lagting
30845,1153,Laih
30860,1153,Logpond
30846,1153,Magsaysay
30847,1153,Mahayahay
30848,1153,Maligaya
30849,1153,Maniha
30850,1153,Minsulao
30851,1153,Mirangan
30852,1153,Monching
30853,1153,Paruk
30854,1153,Poblacion
30855,1153,Princesa Sumama
30861,1153,Salinding
30862,1153,San Isidro
30856,1153,Sibuguey
30863,1153,Siloh
30864,1153,Villagracia
30865,1154,Aurora
30866,1154,Baganipay
30867,1154,Bolingan
30868,1154,Bualan
30869,1154,Cawilan
30870,1154,Florida
30871,1154,Kasigpitan
30872,1154,Laparay
30873,1154,Mahayahay
30874,1154,Moalboal
30877,1154,Poblacion
30875,1154,Sagay
30876,1154,Samonte
30878,1154,Tuburan
30879,1155,Achasol
30907,1155,Azusano
30880,1155,Bangco
30881,1155,Camanga
30882,1155,Culasian
30883,1155,Dalangin
30905,1155,Dalangin Muslim
30884,1155,Dalisay
30885,1155,Gomotoc
30886,1155,Imelda
30887,1155,Kipit
30888,1155,Kitabog
30889,1155,La Libertad
30890,1155,Longilog
30891,1155,Mabini
30892,1155,Malagandis
30893,1155,Mate
30894,1155,Moalboal
30895,1155,Namnama
30896,1155,New Canaan
30897,1155,Palomoc
30898,1155,Poblacion
30906,1155,Poblacion Muslim
30899,1155,Pulidan
30900,1155,San Antonio
30908,1155,San Isidro
30901,1155,Santa Fe
30902,1155,Supit
30903,1155,Tugop
30904,1155,Tugop Muslim
30909,1156,Baluran
30922,1156,Batungan
30910,1156,Cayamcam
30925,1156,Datu Tumanggong
30927,1156,Gaycon
30911,1156,Langon
30912,1156,Libertad (Pob.)
30913,1156,Linguisan
30928,1156,Little Margos
30923,1156,Loboc
30914,1156,Looc-labuan
30915,1156,Lower Tungawan
30916,1156,Malungon
30932,1156,Masao
30924,1156,San Isidro
30917,1156,San Pedro
30921,1156,San Vicente
30929,1156,Santo Niño
30926,1156,Sisay
30930,1156,Taglibas
30918,1156,Tigbanuang
30919,1156,Tigbucay
30931,1156,Tigpalay
30933,1156,Timbabauan
30920,1156,Upper Tungawan
30934,1157,Aguada
30935,1157,Balatanay
30936,1157,Baluno
30937,1157,Begang
30938,1157,Binuangan
30939,1157,Busay
30940,1157,Cabunbata
30941,1157,Calvario
30942,1157,Carbon
30943,1157,Diki
30946,1157,Dona Ramona T. Alano
30944,1157,Isabela Eastside (Pob.)
30945,1157,Isabela Proper (Pob.)
30947,1157,Kapatagan Grande
30975,1157,Kapayawan
30948,1157,Kaumpurnah Zone I
30949,1157,Kaumpurnah Zone II
30950,1157,Kaumpurnah Zone III
30951,1157,Kumalarang
30952,1157,La Piedad (Pob.)
30953,1157,Lampinigan
30954,1157,Lanote
30955,1157,Lukbuton
30956,1157,Lumbang
30957,1157,Makiri
30958,1157,Maligue
30959,1157,Marang-marang
30960,1157,Marketsite (Pob.)
30976,1157,Masula
30961,1157,Menzi
30962,1157,Panigayan
30963,1157,Panunsulan
30964,1157,Port Area (Pob.)
30965,1157,Riverside
30966,1157,San Rafael
30967,1157,Santa Barbara
30968,1157,Santa Cruz (Pob.)
30969,1157,Seaside (Pob.)
30977,1157,Small Kapatagan
30970,1157,Sumagdang
30971,1157,Sunrise Village (Pob.)
30972,1157,Tabiawan
30973,1157,Tabuk (Pob.)
30974,1157,Timpul
30979,1158,Balintad
30980,1158,Buenavista
30981,1158,Danatag
30990,1158,Imbatug (Pob.)
30982,1158,Kalilangan
30983,1158,Lacolac
30984,1158,Langaon
30985,1158,Liboran
30986,1158,Lingating
30987,1158,Mabuhay
30988,1158,Mabunga
30989,1158,Nicdao
30991,1158,Pualas
30992,1158,Salimbalan
30994,1158,San Miguel
30993,1158,San Vicente
30978,1158,Tampalan
30995,1159,Aludas
30996,1159,Angga-an
30998,1159,Kinapat
30999,1159,Kiraon
31000,1159,Kitingting
31001,1159,Lagandang
31002,1159,Macapari
31003,1159,Maican
31004,1159,Migcawayan
31005,1159,New Compostela
31006,1159,Old Damulog
31007,1159,Omonay
31008,1159,Poblacion
31009,1159,Pocopoco
31010,1159,Sampagar
31011,1159,San Isidro
30997,1159,Tangkulan
31012,1160,Barongcot
31013,1160,Bugwak
31014,1160,Dolorosa
31015,1160,Kapalaran
31016,1160,Kianggat
31017,1160,Lourdes
31018,1160,Macarthur
31019,1160,Miaray
31020,1160,Migcuya
31021,1160,New Visayas
31022,1160,Osmeña
31023,1160,Poblacion
31024,1160,Sagbayan
31025,1160,San Vicente
31054,1161,Bismartz
31027,1161,Bocboc
31028,1161,Buyot
31026,1161,Cabadiangan
31029,1161,Calaocalao
31030,1161,Don Carlos Norte
31046,1161,Don Carlos Sur (Pob.)
31031,1161,Embayao
31032,1161,Kalubihon
31033,1161,Kasigkot
31034,1161,Kawilihan
31035,1161,Kiara
31036,1161,Kibatang
31037,1161,Mahayahay
31038,1161,Manlamonay
31039,1161,Maraymaray
31040,1161,Mauswagon
31041,1161,Minsalagan
31042,1161,New Nongnongan
31043,1161,New Visayas
31044,1161,Old Nongnongan
31045,1161,Pinamaloy
31047,1161,Pualas
31048,1161,San Antonio East
31049,1161,San Antonio West
31050,1161,San Francisco
31051,1161,San Nicolas
31052,1161,San Roque
31053,1161,Sinangguyan
31055,1162,Bontongon
31056,1162,Bulonay
31057,1162,Capitan Bayong
31058,1162,Cawayan
31059,1162,Dumalaguing
31060,1162,Guihean
31061,1162,Hagpa
31062,1162,Impalutao
31063,1162,Kalabugao
31064,1162,Kibenton
31065,1162,La Fortuna
31066,1162,Poblacion
31067,1162,Sayawan
31068,1163,Bagongbayan
31069,1163,Bagor
31070,1163,Balaoro
31071,1163,Baroy
31072,1163,Cabadiangan
31073,1163,Husayan
31074,1163,Kibalagon
31084,1163,Kibogtok
31075,1163,Mabuhay
31076,1163,Malinao
31077,1163,Matampay
31079,1163,Pay-as
31080,1163,Pinamanguhan
31081,1163,Poblacion
31082,1163,Salvacion
31083,1163,San Andres
31078,1163,Sibonga
31086,1164,Baborawon
31085,1164,Bangbang
31087,1164,Canituan
31088,1164,Kibaning
31089,1164,Kinura
31090,1164,Lampanusan
31091,1164,Maca-opao
31092,1164,Malinao
31096,1164,Ninoy Aquino
31093,1164,Pamotolon
31094,1164,Poblacion
31095,1164,Public
31097,1164,San Vicente Ferrer
31098,1164,West Poblacion
31099,1165,Balintawak
31120,1165,Bukang Liwayway
31100,1165,Cagawasan
31101,1165,East Kibawe (Pob.)
31102,1165,Gutapol
31104,1165,Kiorao
31105,1165,Kisawa
31106,1165,Labuagon
31107,1165,Magsaysay
31108,1165,Marapangi
31109,1165,Mascariñas
31110,1165,Natulongan
31111,1165,New Kidapawan
31112,1165,Old Kibawe
31121,1165,Palma
31103,1165,Pinamula
31113,1165,Romagooc
31114,1165,Sampaguita
31115,1165,Sanipon
31116,1165,Spring
31117,1165,Talahiron
31118,1165,Tumaras
31119,1165,West Kibawe (Pob.)
31122,1166,Balangigay
31123,1166,Balukbukan
31124,1166,Bershiba
31153,1166,Binoongan
31125,1166,Bobong
31126,1166,Bolocaon
31127,1166,Cabalantian
31128,1166,Calapaton
31151,1166,Digongan
31155,1166,East Dalurong
31130,1166,Kahusayan
31131,1166,Kalumihan
31132,1166,Kauyonan
31133,1166,Kimolong
31154,1166,Kipilas
31134,1166,Kitaihon
31135,1166,Kitobo
31152,1166,Kiulom
31136,1166,Magsaysay
31137,1166,Malobalo
31138,1166,Metebagao
31150,1166,Napalico
31140,1166,Pagan
31141,1166,Panganan
31142,1166,Poblacion
31139,1166,Sagundanon
31143,1166,San Isidro
31144,1166,San Lorenzo
31145,1166,Santo Rosario
31129,1166,Sinaysayan
31146,1166,Sinuda
31147,1166,Tandong
31148,1166,Tawas
31156,1166,West Dalurong
31149,1166,White Kulaman
31157,1167,Alanib
31158,1167,Baclayon
31159,1167,Balila
31160,1167,Bantuanon
31161,1167,Basak
31162,1167,Bugcaon
31164,1167,Capitan Juan
31165,1167,Cawayan
31163,1167,Ka-atoan
31167,1167,Kibangay
31166,1167,Kulasihan
31168,1167,Poblacion
31169,1167,Songco
31170,1167,Victory
31171,1168,Capihan
31172,1168,Crossing
31173,1168,Gango
31174,1168,Kiliog
31175,1168,Kinawe
31176,1168,Laturan
31177,1168,Maambong
31178,1168,Nangka
31179,1168,Palabucan
31180,1168,Poblacion
31181,1168,Pongol
31182,1168,San Jose
31183,1168,Santa Fe
31184,1168,Sil-ipon
31185,1169,Aglayan
31202,1169,Apo Macote
31186,1169,Bangcud
31210,1169,Barangay 1 (Pob.)
31219,1169,Barangay 10 (Pob.)
31220,1169,Barangay 11 (Pob.)
31211,1169,Barangay 2 (Pob.)
31212,1169,Barangay 3 (Pob.)
31213,1169,Barangay 4 (Pob.)
31214,1169,Barangay 5 (Pob.)
31215,1169,Barangay 6 (Pob.)
31216,1169,Barangay 7 (Pob.)
31217,1169,Barangay 8 (Pob.)
31218,1169,Barangay 9 (Pob.)
31187,1169,Busdi
31188,1169,Cabangahan
31189,1169,Caburacanan
31190,1169,Canayan
31191,1169,Capitan Angel
31192,1169,Casisang
31193,1169,Dalwangan
31194,1169,Imbayao
31195,1169,Indalaza
31197,1169,Kabalabag
31196,1169,Kalasungay
31198,1169,Kulaman
31199,1169,Laguitas
31201,1169,Linabo
31204,1169,Magsaysay
31205,1169,Maligaya
31206,1169,Managok
31207,1169,Manalog
31208,1169,Mapayag
31209,1169,Mapulo
31203,1169,Miglamin
31200,1169,Patpat
31221,1169,Saint Peter
31222,1169,San Jose
31223,1169,San Martin
31224,1169,Santo Niño
31225,1169,Silae
31226,1169,Simaya
31227,1169,Sinanglanan
31228,1169,Sumpong
31229,1169,Violeta
31230,1169,Zamboanguita
31231,1170,Kalingking
31232,1170,Kiabo
31233,1170,Mindagat
31234,1170,Omagling
31235,1170,Patpat
31236,1170,Poblacion
31237,1170,Sampiano
31238,1170,San Luis
31239,1170,Santa Ines
31240,1170,Silo-o
31241,1170,Sumalsag
31242,1171,Agusan Canyon
31243,1171,Alae
31244,1171,Dahilayan
31245,1171,Dalirig
31246,1171,Damilag
31247,1171,Diclum
31248,1171,Guilang-guilang
31249,1171,Kalugmanan
31250,1171,Lindaban
31251,1171,Lingion
31252,1171,Lunocan
31253,1171,Maluko
31254,1171,Mambatangan
31255,1171,Mampayag
31257,1171,Mantibugao
31256,1171,Minsuro
31259,1171,San Miguel
31260,1171,Sankanan
31261,1171,Santiago
31262,1171,Santo Niño
31258,1171,Tankulan (Pob.)
31263,1171,Ticala
31264,1172,Anahawon
31282,1172,Bagongsilang
31265,1172,Base Camp
31266,1172,Bayabason
31267,1172,Camp I
31268,1172,Colambugan
31269,1172,Dagumba-an
31270,1172,Danggawan
31271,1172,Dologon
31283,1172,Kiharong
31272,1172,Kisanday
31273,1172,Kuya
31274,1172,La Roxas
31277,1172,North Poblacion
31275,1172,Panadtalan
31276,1172,Panalsalan
31279,1172,San Miguel
31280,1172,San Roque
31278,1172,South Poblacion
31281,1172,Tubigon
31284,1173,Adtuyon
31285,1173,Bacusanon
31286,1173,Bangahan
31287,1173,Barandias
31288,1173,Concepcion
31289,1173,Gandingan
31290,1173,Kimanait
31291,1173,Kipadukan
31292,1173,Langcataon
31293,1173,Lantay
31294,1173,Madaya
31295,1173,Malipayon
31296,1173,Mendis
31297,1173,Nabaliwa
31298,1173,New Eden
31299,1173,Payad
31300,1173,Pigtauranan
31301,1173,Poblacion
31302,1173,Portulin
31303,1174,Butong
31307,1174,C-Handumanan
31308,1174,Cawayan
31304,1174,Cebole
31305,1174,Delapa
31306,1174,Dumalama
31309,1174,Kiburiao
31310,1174,Kipaypayon
31311,1174,Libertad
31312,1174,Linabo
31313,1174,Lipa
31314,1174,Lumintao
31315,1174,Magsaysay
31316,1174,Mahayag
31317,1174,Manuto
31318,1174,Merangerang
31319,1174,Mibantang
31320,1174,Minongan
31333,1174,Minsalirak
31321,1174,Minsamongan
31322,1174,Paitan
31323,1174,Palacapao
31324,1174,Pinilayan
31325,1174,Poblacion
31326,1174,Puntian
31327,1174,Salawagan
31328,1174,San Isidro
31329,1174,San Jose
31330,1174,San Roque
31331,1174,Santa Cruz
31332,1174,Santa Filomena
31334,1175,Bonacao
31352,1175,Bulalang
31335,1175,Cabuling
31353,1175,Candelaria
31337,1175,Cayaga
31338,1175,Dao
31339,1175,Durian
31347,1175,Halapitan (Pob.)
31340,1175,Iglugsad
31341,1175,Kalagangan
31336,1175,Kawayan
31342,1175,Kibongcog
31343,1175,Little Baguio
31354,1175,Mabuhay
31355,1175,Magkalungay
31356,1175,Malayanan
31351,1175,Matupe
31344,1175,Nacabuklad
31345,1175,Namnam
31346,1175,Palacpacan
31357,1175,Sacramento Valley
31348,1175,San Jose
31349,1175,Santo Domingo
31350,1175,Tugop
31359,1176,Culasi
31358,1176,Kisolon
31360,1176,Licoan
31361,1176,Lupiagan
31362,1176,Ocasion
31366,1176,Poblacion
31363,1176,Puntian
31364,1176,San Roque
31365,1176,San Vicente
31367,1176,Vista Villa
31384,1177,Barangay 1 (Pob.)
31385,1177,Barangay 2 (Pob.)
31386,1177,Barangay 3 (Pob.)
31387,1177,Barangay 4 (Pob.)
31388,1177,Barangay 5 (Pob.)
31368,1177,Basak
31369,1177,Baylanan
31370,1177,Cacaon
31371,1177,Colawingon
31372,1177,Cosina
31373,1177,Dagumbaan
31374,1177,Dagundalahon
31375,1177,Dominorog
31377,1177,Indulang
31378,1177,Lantud
31376,1177,Lapok
31379,1177,Liguron
31380,1177,Lingi-on
31381,1177,Lirongan
31383,1177,Miarayon
31389,1177,Sagaran
31390,1177,Salucot
31391,1177,San Antonio
31392,1177,San Isidro
31393,1177,San Miguel
31394,1177,San Rafael
31382,1177,Santo Niño
31395,1177,Tagbak
31396,1177,Tikalaan
31397,1178,Bagontaas
31398,1178,Banlag
31399,1178,Barobo
31400,1178,Batangan
31401,1178,Catumbalon
31402,1178,Colonia
31403,1178,Concepcion
31404,1178,Dagat-Kidavao
31405,1178,Guinoyuran
31406,1178,Kahapunan
31407,1178,Laligan
31408,1178,Lilingayon
31409,1178,Lourdes
31410,1178,Lumbayao
31411,1178,Lumbo
31412,1178,Lurogan
31413,1178,Maapag
31414,1178,Mabuhay
31415,1178,Mailag
31416,1178,Mt. Nebo
31417,1178,Nabago
31418,1178,Pinatilan
31419,1178,Poblacion
31420,1178,San Carlos
31421,1178,San Isidro
31422,1178,Sinabuagan
31423,1178,Sinayawan
31424,1178,Sugod
31425,1178,Tongantongan
31426,1178,Tugaya
31427,1178,Vintar
31436,1179,Anlogan
31428,1179,Cabulohan
31429,1179,Canangaan
31437,1179,Capinonan
31438,1179,Dalacutan
31439,1179,Freedom
31430,1179,Iba
31431,1179,Imbatug
31442,1179,Jasaan
31432,1179,Lambangan
31440,1179,Mandahikan
31433,1179,Mandaing
31441,1179,Mauswagon
31434,1179,Paradise
31435,1179,Poblacion
31443,1180,Alga
31444,1180,Bonbon
31445,1180,Bura
31446,1180,Catibac
31447,1180,Compol
31448,1180,Lawigan
31449,1180,Liloan
31450,1180,Looc
31451,1180,Mainit
31452,1180,Manduao
31453,1180,Panghiawan
31454,1180,Poblacion
31455,1180,Santo Niño
31456,1180,Tangaro
31457,1181,Butay
31458,1181,Cabuan
31459,1181,Cantaan
31460,1181,Liong
31461,1181,Maac
31462,1181,North Poblacion
31463,1181,South Poblacion
31464,1182,Benoni
31465,1182,Binatubo
31466,1182,Catohugan
31467,1182,Hubangon
31468,1182,Owakan
31469,1182,Poblacion
31470,1182,Puntod
31471,1182,San Isidro
31472,1182,San Jose
31473,1182,San Miguel
31474,1182,San Roque
31475,1182,Tubod
31476,1182,Tupsan Pequeño
31477,1183,Agoho
31478,1183,Anito
31479,1183,Balbagon
31480,1183,Baylao
31481,1183,Benhaan
31482,1183,Bug-ong
31483,1183,Kuguita
31484,1183,Magting
31485,1183,Naasag
31486,1183,Pandan
31487,1183,Poblacion
31488,1183,Soro-soro
31489,1183,Tagdo
31490,1183,Tupsan
31491,1183,Yumbing
31492,1184,Alangilan
31493,1184,Bacnit
31494,1184,Balite
31495,1184,Bonbon
31496,1184,Bugang
31497,1184,Cuna
31498,1184,Manuyog
31499,1184,Mayana
31500,1184,Poblacion
31501,1185,Alegria
31502,1185,Babalaya
31503,1185,Babalayan Townsite
31504,1185,Binuni
31516,1185,Delabayan West
31505,1185,Demologan
31506,1185,Dimarao
31507,1185,Esperanza
31508,1185,Kahayag
31509,1185,Liangan East
31511,1185,Mati
31512,1185,Minaulon
31513,1185,Pagayawan
31514,1185,Poblacion Bacolod
31510,1185,Punod
31515,1185,Rupagan
31517,1186,Abaga
31518,1186,Adapun-Ali
31519,1186,Angandog
31520,1186,Angayen
31521,1186,Bangko
31522,1186,Batolacongan
31523,1186,Buenavista
31524,1186,Cadayonan
31525,1186,Landa
31526,1186,Lumbac
31527,1186,Mamaanun
31528,1186,Maria-Cristina
31529,1186,Matampay
31530,1186,Nangka
31531,1186,Pacalundo
31532,1186,Poblacion East
31533,1186,Poblacion West
31534,1186,Sandor
31535,1186,Sangcad
31536,1186,Sarip-Alawi
31537,1186,Sigayan
31538,1187,Andil
31539,1187,Bagong Dawis
31540,1187,Baroy Daku
31541,1187,Bato
31542,1187,Cabasagan
31543,1187,Dalama
31544,1187,Libertad
31545,1187,Limwag
31546,1187,Lindongan
31547,1187,Maliwanag
31548,1187,Manan-ao
31549,1187,Pange
31550,1187,Pindolonan
31551,1187,Poblacion
31552,1187,Princesa
31553,1187,Rawan Point
31554,1187,Riverside
31555,1187,Sagadan
31558,1187,Sagadan Upper
31556,1187,Salong
31559,1187,San Juan
31557,1187,Tinubdan
31560,1187,Village
31561,1188,Abuno
31594,1188,Acmac
31587,1188,Bagong Silang
31562,1188,Bonbonon
31563,1188,Bunawan
31564,1188,Buru-un
31565,1188,Dalipuga
31588,1188,Del Carmen
31566,1188,Digkilaan
31595,1188,Ditucalan
31589,1188,Dulag
31567,1188,Hinaplanon
31596,1188,Hindang
31568,1188,Kabacsanan
31597,1188,Kalilangan
31569,1188,Kiwalan
31598,1188,Lanipao
31599,1188,Luinab
31570,1188,Mahayhay
31571,1188,Mainit
31572,1188,Mandulog
31573,1188,Maria Cristina
31574,1188,Palao
31600,1188,Panoroganan
31575,1188,Poblacion
31576,1188,Puga-an
31577,1188,Rogongon
31590,1188,San Miguel
31601,1188,San Roque
31578,1188,Santa Elena
31579,1188,Santa Filomena
31591,1188,Santiago
31592,1188,Santo Rosario
31582,1188,Saray-Tibanga
31580,1188,Suarez
31581,1188,Tambacan
31593,1188,Tibanga
31583,1188,Tipanoy
31584,1188,Tominobo Proper
31585,1188,Tominobo Upper
31586,1188,Tubod
31602,1188,Ubaldo Laya
31603,1188,Upper Hinaplanon
31604,1188,Villa Verde
31605,1189,Bagong Badian
31606,1189,Bagong Silang
31607,1189,Balili
31608,1189,Bansarvil
31609,1189,Belis
31610,1189,Buenavista
31611,1189,Butadon
31612,1189,Cathedral Falls
31613,1189,Concepcion
31614,1189,Curvada
31615,1189,De Asis
31616,1189,Donggoan
31617,1189,Durano
31618,1189,Kahayagan
31619,1189,Kidalos
31620,1189,La Libertad
31621,1189,Lapinig
31622,1189,Mahayahay
31623,1189,Malinas
31624,1189,Maranding
31625,1189,Margos
31626,1189,Poblacion
31627,1189,Pulang Yuta
31628,1189,San Isidro
31629,1189,San Vicente
